################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.3888627595820737E-01 a       407     0    17     1     7
  1.2329213552244493E+00 a       408     0    17     1     8
  1.4025248587997803E+00 a       409     0    17     1     9
 -2.6568854492006624E+00 a       410     0    17     1    10
  1.0469284757143091E-01 a       411     0    17     1    11
  9.4666600369444298E-01 a       412     0    17     1    12
  1.3271821763699048E+00 a       413     0    17     1    13
 -8.4613978929606293E-01 a       414     0    17     1    14
 -7.9022384863868556E-01 a       415     0    17     1    15
 -1.0658955077368621E+00 a       416     0    17     1    16
  8.7237801182105290E-01 a       417     0    17     1    17
  3.4683219081398903E-01 a       418     0    17     1    18
  1.4810788654490215E-01 a       419     0    17     1    19
 -4.0044481318994296E-01 a       420     0    17     1    20
  4.7184246382083772E-01 a       421     0    17     1    21
 -8.3084564308818942E-02 a       422     0    17     1    22
 -1.0272712649075857E+00 a       423     0    17     1    23
 -7.4193297705515726E-01 a       424     0    17     1    24
 -1.4789611778670739E+00 a       425     0    17     1    25
 -1.3548680748966651E+00 a       426     0    18     1     1
  2.5593665661156599E+00 a       427     0    18     1     2
  1.6264110982457783E-01 a       428     0    18     1     3
  3.4938978567461039E+00 a       429     0    18     1     4
  9.6887305375844524E-01 a       430     0    18     1     5
 -5.2828609597263911E+00 a       431     0    18     1     6
  1.5883635176139450E+00 a       432     0    18     1     7
 -1.2921531461774893E+00 a       433     0    18     1     8
  1.9900802007061393E+00 a       434     0    18     1     9
  7.8187395056441766E-01 a       435     0    18     1    10
 -2.3003899248657098E+00 a       436     0    18     1    11
  9.6591882207409241E-01 a       437     0    18     1    12
 -2.6025887536409633E+00 a       438     0    18     1    13
 -6.7702254647747387E-02 a       439     0    18     1    14
 -1.6076833678810001E+00 a       440     0    18     1    15
  3.4830846356517446E-02 a       441     0    18     1    16
  2.9255006494285213E-01 a       442     0    18     1    17
 -2.7641876505221865E+00 a       443     0    18     1    18
  1.1347596048515507E+00 a       444     0    18     1    19
 -2.6119721678958729E+00 a       445     0    18     1    20
 -2.8621780155183592E+00 a       446     0    18     1    21
 -1.3032041576416045E+00 a       447     0    18     1    22
 -1.3218398161044458E+00 a       448     0    18     1    23
  2.4469259016351317E+00 a       449     0    18     1    24
  1.0596978836130473E+00 a       450     0    18     1    25
  3.8910288291686418E-01 a       451     0    19     1     1
  6.9410215610925685E-01 a       452     0    19     1     2
  6.5513148559395062E-01 a       453     0    19     1     3
 -9.9589977329243939E-01 a       454     0    19     1     4
 -1.1092655971118672E+00 a       455     0    19     1     5
 -2.2768570607011987E-01 a       456     0    19     1     6
 -6.3872978482669956E-02 a       457     0    19     1     7
  1.6867227496096100E+00 a       458     0    19     1     8
  2.0008480221529523E+00 a       459     0    19     1     9
 -1.7373895856787298E+00 a       460     0    19     1    10
 -8.4043363959773576E-01 a       461     0    19     1    11
  1.0731835207877975E-01 a       462     0    19     1    12
  9.4392722397177753E-01 a       463     0    19     1    13
 -4.2235063439854248E-01 a       464     0    19     1    14
 -6.3981172222005600E-01 a       465     0    19     1    15
 -1.3238409134928777E+00 a       466     0    19     1    16
 -1.0366582788962378E-01 a       467     0    19     1    17
 -9.2805621876045385E-01 a       468     0    19     1    18
 -2.3975805991630985E-02 a       469     0    19     1    19
  8.5775840428283401E-02 a       470     0    19     1    20
  2.7230979221725476E-01 a       471     0    19     1    21
 -4.3649738480129718E-01 a       472     0    19     1    22
  3.4579694588872228E-01 a       473     0    19     1    23
 -8.4730402127421200E-01 a       474     0    19     1    24
 -1.3071237026020419E+00 a       475     0    19     1    25
 -1.0183711419881560E+00 a       476     0    20     1     1
  9.8921432597658010E-01 a       477     0    20     1     2
  2.9929732901255435E-01 a       478     0    20     1     3
  1.4089953267193606E-01 a       479     0    20     1     4
 -7.3860737417659239E-01 a       480     0    20     1     5
 -4.1118636527546842E-01 a       481     0    20     1     6
  2.6539734403915743E-01 a       482     0    20     1     7
  1.2866503736429085E+00 a       483     0    20     1     8
  1.7740382420110559E+00 a       484     0    20     1     9
 -2.7466660900210478E+00 a       485     0    20     1    10
