################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name   Description
################################################################################
# 1    fx     Force in x direction.
# 2    fy     Force in y direction.
# 3    fz     Force in z direction.
# 4    fxRef  Reference force in x direction.
# 5    fyRef  Reference force in y direction.
# 6    fzRef  Reference force in z direction.
# 7    fxDiff Difference between reference and NNP force in x dir.
# 8    fyDiff Difference between reference and NNP force in y dir.
# 9    fzDiff Difference between reference and NNP force in z dir.
########################################################################################################################################################
#              1                2                3                4                5                6                7                8                9
#             fx               fy               fz            fxRef            fyRef            fzRef           fxDiff           fyDiff           fzDiff
########################################################################################################################################################
  4.75077764E-03  -6.33373375E-03   2.30041666E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.75077764E-03   6.33373375E-03  -2.30041666E-03
  3.70608472E-02  -3.57182027E-02   1.59766342E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.70608472E-02   3.57182027E-02  -1.59766342E-02
 -2.59146109E-02   1.86851526E-02  -1.50571547E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.59146109E-02  -1.86851526E-02   1.50571547E-02
 -5.01610588E-03   1.34538255E-02   1.48089244E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.01610588E-03  -1.34538255E-02  -1.48089244E-02
  6.46749435E-03   1.87905102E-02  -2.22791246E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.46749435E-03  -1.87905102E-02   2.22791246E-02
 -4.52753554E-03  -8.33417238E-03   1.28749045E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.52753554E-03   8.33417238E-03  -1.28749045E-02
  2.54169798E-03  -1.09453455E-02   9.54633997E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.54169798E-03   1.09453455E-02  -9.54633997E-03
 -4.47260444E-03   2.57020995E-04   3.25485169E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.47260444E-03  -2.57020995E-04  -3.25485169E-03
 -8.78573574E-03  -2.45302674E-03  -2.50064055E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.78573574E-03   2.45302674E-03   2.50064055E-03
  1.37483762E-02   2.92872860E-06   2.96168562E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.37483762E-02  -2.92872860E-06  -2.96168562E-03
 -2.92266556E-03   1.66190111E-02  -1.40500743E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.92266556E-03  -1.66190111E-02   1.40500743E-02
 -2.46839705E-03  -2.47968801E-03   1.08769033E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.46839705E-03   2.47968801E-03  -1.08769033E-02
  2.35301163E-03  -1.80694126E-04  -6.91724781E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.35301163E-03   1.80694126E-04   6.91724781E-03
  9.33008014E-03  -1.45145481E-02   1.96555413E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.33008014E-03   1.45145481E-02  -1.96555413E-02
 -1.37572288E-02   3.15399849E-03   2.29388213E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.37572288E-02  -3.15399849E-03  -2.29388213E-03
  6.99573817E-03   1.39347307E-02  -2.72416441E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.99573817E-03  -1.39347307E-02   2.72416441E-02
  1.27806141E-02  -2.10746866E-04  -6.25935707E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.27806141E-02   2.10746866E-04   6.25935707E-03
 -1.66000837E-02  -1.16190856E-02  -6.99012910E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.66000837E-02   1.16190856E-02   6.99012910E-04
  6.07641923E-03   1.33239430E-02   9.40256688E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.07641923E-03  -1.33239430E-02  -9.40256688E-03
 -1.03955359E-02  -8.01465842E-04   1.27778118E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.03955359E-02   8.01465842E-04  -1.27778118E-02
  1.08706230E-02  -1.14765352E-03  -1.29041458E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.08706230E-02   1.14765352E-03   1.29041458E-02
 -2.75592204E-03   6.15657436E-03  -3.44240721E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.75592204E-03  -6.15657436E-03   3.44240721E-03
  6.17305783E-03  -5.46001241E-03  -1.28594246E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.17305783E-03   5.46001241E-03   1.28594246E-03
 -1.02960521E-02  -2.09453435E-03  -2.53449703E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.02960521E-02   2.09453435E-03   2.53449703E-03
 -2.52480135E-04   4.85235727E-03   1.53193872E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.52480135E-04  -4.85235727E-03  -1.53193872E-03
 -3.29622211E-03  -5.37067224E-03   2.29137387E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.29622211E-03   5.37067224E-03  -2.29137387E-02
 -2.48327218E-03   3.33046341E-03   5.00015088E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.48327218E-03  -3.33046341E-03  -5.00015088E-03
  7.09201518E-03   1.38286899E-03  -2.36185630E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.09201518E-03  -1.38286899E-03   2.36185630E-02
  6.27422933E-03  -3.50046789E-03  -4.10200746E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.27422933E-03   3.50046789E-03   4.10200746E-03
 -1.13421661E-02   1.28157902E-03   1.91272579E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.13421661E-02  -1.28157902E-03  -1.91272579E-03
  4.86171500E-03   2.68568257E-03   3.48051277E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.86171500E-03  -2.68568257E-03  -3.48051277E-03
 -2.20639717E-02   1.37849764E-02  -1.90133243E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.20639717E-02  -1.37849764E-02   1.90133243E-03
  4.09487412E-03  -1.46550908E-03   2.00013910E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.09487412E-03   1.46550908E-03  -2.00013910E-03
  2.13779864E-02  -1.54425108E-02  -6.43384541E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.13779864E-02   1.54425108E-02   6.43384541E-04
 -2.34740792E-03  -4.40769402E-03   4.77984642E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.34740792E-03   4.40769402E-03  -4.77984642E-02
  2.68968036E-03   9.90191685E-03  -4.52281128E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.68968036E-03  -9.90191685E-03   4.52281128E-02
 -1.30703826E-03  -2.60071961E-03  -2.82686372E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.30703826E-03   2.60071961E-03   2.82686372E-03
  8.07598355E-03   1.96252943E-02   8.11895106E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.07598355E-03  -1.96252943E-02  -8.11895106E-03
  8.41942461E-03  -1.78860633E-02  -6.11183104E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.41942461E-03   1.78860633E-02   6.11183104E-03
 -1.65640076E-02  -3.54580580E-03  -1.10753911E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.65640076E-02   3.54580580E-03   1.10753911E-02
  2.44874768E-02  -8.79500396E-03  -1.55338712E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.44874768E-02   8.79500396E-03   1.55338712E-02
 -2.08467958E-02   1.25745324E-02   8.27416542E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.08467958E-02  -1.25745324E-02  -8.27416542E-03
 -3.27518815E-03  -4.33350788E-03   5.13716039E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.27518815E-03   4.33350788E-03  -5.13716039E-03
 -6.54785175E-03   2.27962488E-02   3.77495359E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.54785175E-03  -2.27962488E-02  -3.77495359E-02
  2.56650302E-03  -3.30137752E-02  -1.42673196E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.56650302E-03   3.30137752E-02   1.42673196E-02
  2.72122130E-03   2.79316548E-03  -1.81570155E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.72122130E-03  -2.79316548E-03   1.81570155E-02
  7.31666431E-04   3.16636788E-02  -1.49422018E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.31666431E-04  -3.16636788E-02   1.49422018E-02
 -1.35917070E-02  -2.25558165E-02   3.36948895E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.35917070E-02   2.25558165E-02  -3.36948895E-03
  9.26144263E-03  -9.16256519E-03   1.36977314E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.26144263E-03   9.16256519E-03  -1.36977314E-02
  2.12473498E-02  -1.75125686E-02  -1.17165937E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.12473498E-02   1.75125686E-02   1.17165937E-02
 -1.01562125E-02   1.37019861E-02   7.72320441E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.01562125E-02  -1.37019861E-02  -7.72320441E-03
 -1.49951595E-03   5.96628530E-03   3.72212266E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.49951595E-03  -5.96628530E-03  -3.72212266E-03
 -1.69130524E-02  -8.12778571E-03   1.24702513E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.69130524E-02   8.12778571E-03  -1.24702513E-02
  2.92919346E-03   1.09573519E-02  -7.36898561E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.92919346E-03  -1.09573519E-02   7.36898561E-03
  1.43560243E-02   2.08501719E-03  -3.49721307E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.43560243E-02  -2.08501719E-03   3.49721307E-03
 -1.56400449E-02   1.53416114E-02  -1.23099020E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.56400449E-02  -1.53416114E-02   1.23099020E-02
  1.27483599E-02  -2.35332611E-02   3.21588042E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.27483599E-02   2.35332611E-02  -3.21588042E-03
 -1.97111933E-03  -1.99656792E-03   4.59524770E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.97111933E-03   1.99656792E-03  -4.59524770E-03
 -2.03415334E-02  -1.66970722E-02  -5.94759298E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.03415334E-02   1.66970722E-02   5.94759298E-03
  1.51541195E-03  -3.11293267E-05   1.97472097E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.51541195E-03   3.11293267E-05  -1.97472097E-03
  1.92134795E-02   1.77915234E-02   5.35708223E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.92134795E-02  -1.77915234E-02  -5.35708223E-05
 -3.04895639E-03   1.23441128E-02  -2.52802907E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.04895639E-03  -1.23441128E-02   2.52802907E-02
  1.45544756E-02   8.61304645E-03  -9.31032615E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.45544756E-02  -8.61304645E-03   9.31032615E-03
 -8.43199194E-03  -1.95487382E-02   3.26260449E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.43199194E-03   1.95487382E-02  -3.26260449E-02
 -1.46114053E-02   1.11288623E-02   7.43390313E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.46114053E-02  -1.11288623E-02  -7.43390313E-03
  4.38000795E-03   2.74755662E-03   6.28917175E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.38000795E-03  -2.74755662E-03  -6.28917175E-03
  1.15707790E-02  -1.48044713E-02  -9.44618095E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.15707790E-02   1.48044713E-02   9.44618095E-03
 -3.42240295E-02  -4.59165622E-03  -2.00827846E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.42240295E-02   4.59165622E-03   2.00827846E-02
  2.28115211E-02   1.04156304E-03   2.00491871E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.28115211E-02  -1.04156304E-03  -2.00491871E-02
  1.01711139E-02   2.99470744E-03   9.89241859E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.01711139E-02  -2.99470744E-03  -9.89241859E-04
  9.50267264E-03  -2.14540198E-03  -2.33250282E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.50267264E-03   2.14540198E-03   2.33250282E-02
  4.03857135E-03   1.56888748E-02   1.08832731E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.03857135E-03  -1.56888748E-02  -1.08832731E-02
 -1.65723531E-02  -9.58769599E-03   1.25580174E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.65723531E-02   9.58769599E-03  -1.25580174E-02
 -1.61215991E-02  -1.09222837E-03   1.64850035E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.61215991E-02   1.09222837E-03  -1.64850035E-02
  1.20307199E-03  -4.48882667E-03  -6.37078963E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.20307199E-03   4.48882667E-03   6.37078963E-03
  5.47245554E-03   1.03488632E-03  -5.29677052E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.47245554E-03  -1.03488632E-03   5.29677052E-03
 -1.60296607E-02  -4.54880276E-03   1.42488775E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.60296607E-02   4.54880276E-03  -1.42488775E-04
 -2.55265172E-03  -2.55103766E-03  -9.96375975E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.55265172E-03   2.55103766E-03   9.96375975E-04
  1.36738608E-02   1.01759452E-02   2.21547259E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.36738608E-02  -1.01759452E-02  -2.21547259E-03
  5.23391033E-03   8.70094152E-04  -5.25083629E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.23391033E-03  -8.70094152E-04   5.25083629E-03
 -5.23128038E-03   1.65752723E-03   5.22050964E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.23128038E-03  -1.65752723E-03  -5.22050964E-03
 -1.10147035E-02  -1.34095651E-03   4.35233322E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.10147035E-02   1.34095651E-03  -4.35233322E-04
  2.79953403E-03  -1.55367469E-02   7.40187665E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.79953403E-03   1.55367469E-02  -7.40187665E-03
 -5.49968030E-03  -2.08165573E-03   2.32085245E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.49968030E-03   2.08165573E-03  -2.32085245E-03
  5.64602584E-03   1.42815361E-02  -6.20261885E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.64602584E-03  -1.42815361E-02   6.20261885E-03
 -2.14003042E-02  -2.05594665E-02  -3.29697108E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.14003042E-02   2.05594665E-02   3.29697108E-02
  1.14171871E-03  -1.33879965E-02  -5.66817358E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.14171871E-03   1.33879965E-02   5.66817358E-03
  2.74353579E-02   2.89931696E-02   3.04765491E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.74353579E-02  -2.89931696E-02  -3.04765491E-02
 -3.39950451E-02   3.80262465E-03   1.58782733E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.39950451E-02  -3.80262465E-03  -1.58782733E-02
  1.52549460E-02  -1.28554183E-02  -1.09115244E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.52549460E-02   1.28554183E-02   1.09115244E-02
  1.33155428E-02   6.05637021E-03  -5.98405989E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.33155428E-02  -6.05637021E-03   5.98405989E-03
  7.03489479E-03   1.98155403E-02  -7.48257724E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.03489479E-03  -1.98155403E-02   7.48257724E-03
 -8.31090612E-03  -1.59833907E-02   4.96784357E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.31090612E-03   1.59833907E-02  -4.96784357E-03
 -3.75394618E-03  -4.94576958E-03   1.18699970E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.75394618E-03   4.94576958E-03  -1.18699970E-03
  1.12112507E-02   1.33343273E-02  -1.20132480E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.12112507E-02  -1.33343273E-02   1.20132480E-02
 -2.29945017E-02  -9.22672650E-03   4.58275873E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.29945017E-02   9.22672650E-03  -4.58275873E-03
  1.48599119E-02  -4.65182041E-03   4.47902232E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.48599119E-02   4.65182041E-03  -4.47902232E-03
  1.15442509E-02   1.50897776E-03  -3.18615669E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.15442509E-02  -1.50897776E-03   3.18615669E-02
  5.43976918E-03   2.58589282E-02   6.11722786E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.43976918E-03  -2.58589282E-02  -6.11722786E-03
 -1.70082546E-02  -3.01638507E-02   3.02813249E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.70082546E-02   3.01638507E-02  -3.02813249E-02
  3.36140592E-02   9.99608027E-03  -1.63552232E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.36140592E-02  -9.99608027E-03   1.63552232E-03
 -2.89491314E-02  -4.57797674E-03  -2.25109253E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.89491314E-02   4.57797674E-03   2.25109253E-03
 -3.84420896E-03  -3.46087753E-03   5.79028306E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.84420896E-03   3.46087753E-03  -5.79028306E-03
 -4.43667024E-02  -1.72332540E-02  -8.57351387E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.43667024E-02   1.72332540E-02   8.57351387E-03
  1.30694887E-02   1.47916491E-02   1.36777510E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.30694887E-02  -1.47916491E-02  -1.36777510E-02
  3.68555223E-02  -1.18302035E-03  -2.31003692E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.68555223E-02   1.18302035E-03   2.31003692E-03
  4.61613651E-02   3.74979133E-02   9.85933965E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.61613651E-02  -3.74979133E-02  -9.85933965E-03
 -1.27595455E-02  -1.21503065E-02  -4.04125100E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.27595455E-02   1.21503065E-02   4.04125100E-03
 -3.71763285E-02  -2.29691620E-02  -6.16654371E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.71763285E-02   2.29691620E-02   6.16654371E-03
  5.89257977E-03   1.16327489E-02   8.46694778E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.89257977E-03  -1.16327489E-02  -8.46694778E-04
  8.04996433E-03  -3.97075100E-03  -4.61038772E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.04996433E-03   3.97075100E-03   4.61038772E-03
 -5.91992004E-03  -1.83376380E-02  -4.88085231E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.91992004E-03   1.83376380E-02   4.88085231E-03
 -8.73977031E-03  -1.09284797E-02  -4.09252597E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.73977031E-03   1.09284797E-02   4.09252597E-02
  1.47528052E-02   1.88835499E-02   4.56389557E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.47528052E-02  -1.88835499E-02  -4.56389557E-02
 -3.96336705E-04  -8.80184162E-03  -8.31755293E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.96336705E-04   8.80184162E-03   8.31755293E-03
  1.13499845E-03   5.21760845E-02   2.46736908E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.13499845E-03  -5.21760845E-02  -2.46736908E-02
  9.34291219E-03  -2.25915357E-02   8.93018583E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.34291219E-03   2.25915357E-02  -8.93018583E-03
 -5.28872420E-03  -3.04007476E-02  -3.27425830E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.28872420E-03   3.04007476E-02   3.27425830E-02
 -1.98496647E-02   6.79261918E-03   2.89936742E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.98496647E-02  -6.79261918E-03  -2.89936742E-03
  1.40689749E-02  -1.11178555E-02  -3.52254422E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.40689749E-02   1.11178555E-02   3.52254422E-03
  3.48155831E-03   3.53433620E-03   2.35892989E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.48155831E-03  -3.53433620E-03  -2.35892989E-03
 -1.19921699E-02  -2.24721253E-02  -6.94537628E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.19921699E-02   2.24721253E-02   6.94537628E-03
  9.00893760E-03   9.31705624E-03   1.00848391E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.00893760E-03  -9.31705624E-03  -1.00848391E-02
  1.45843690E-04   1.45484700E-02  -2.97072236E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.45843690E-04  -1.45484700E-02   2.97072236E-03
 -6.14116797E-03   1.77878506E-02   1.49088521E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.14116797E-03  -1.77878506E-02  -1.49088521E-02
  7.60385806E-03  -1.12136436E-02  -1.37261640E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.60385806E-03   1.12136436E-02   1.37261640E-02
 -1.26614858E-02  -3.09685504E-03  -8.27734436E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.26614858E-02   3.09685504E-03   8.27734436E-03
 -1.11989130E-02  -1.00619125E-02  -1.90339422E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.11989130E-02   1.00619125E-02   1.90339422E-02
 -1.50887990E-03   2.17710871E-03   1.31305976E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.50887990E-03  -2.17710871E-03  -1.31305976E-02
  6.23449686E-03   9.41571562E-03   2.04958438E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.23449686E-03  -9.41571562E-03  -2.04958438E-03
 -1.99178829E-02  -3.20146718E-03  -9.79104752E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.99178829E-02   3.20146718E-03   9.79104752E-03
  1.05024251E-02   6.69928414E-03   2.12561427E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.05024251E-02  -6.69928414E-03  -2.12561427E-03
  1.50343485E-02  -3.86772854E-03  -4.94572817E-06   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.50343485E-02   3.86772854E-03   4.94572817E-06
 -1.30964019E-02  -4.98699266E-03   5.17061899E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.30964019E-02   4.98699266E-03  -5.17061899E-03
 -7.64220432E-03  -1.10930262E-03  -2.57391627E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.64220432E-03   1.10930262E-03   2.57391627E-04
  2.13269936E-02   7.45724929E-03  -5.51371589E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.13269936E-02  -7.45724929E-03   5.51371589E-03
  1.05679262E-02   8.96758766E-03   3.02624016E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.05679262E-02  -8.96758766E-03  -3.02624016E-02
  4.27364527E-03  -2.75367840E-03  -2.70930123E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.27364527E-03   2.75367840E-03   2.70930123E-02
 -1.33004110E-02  -4.12950132E-03  -4.92974429E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.33004110E-02   4.12950132E-03   4.92974429E-03
  2.67527990E-04  -1.64692080E-02   1.41508496E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.67527990E-04   1.64692080E-02  -1.41508496E-02
 -3.22850337E-03   7.07688157E-03  -8.62741031E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.22850337E-03  -7.07688157E-03   8.62741031E-03
  2.00263614E-04  -2.20592204E-03  -8.12646248E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.00263614E-04   2.20592204E-03   8.12646248E-03
  4.40453517E-03   1.72747647E-03  -7.99023999E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.40453517E-03  -1.72747647E-03   7.99023999E-03
 -2.72318112E-03   9.80621584E-04   6.76558006E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.72318112E-03  -9.80621584E-04  -6.76558006E-03
  3.32321742E-03   3.97368594E-03   6.81906433E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.32321742E-03  -3.97368594E-03  -6.81906433E-03
  9.56885931E-03  -1.64676057E-02   1.07084410E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.56885931E-03   1.64676057E-02  -1.07084410E-02
 -1.30141918E-02   2.91548945E-02  -1.66088211E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.30141918E-02  -2.91548945E-02   1.66088211E-02
  6.13038640E-03  -1.10317327E-02   1.98024046E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.13038640E-03   1.10317327E-02  -1.98024046E-03
  4.92389097E-03   2.94593780E-03  -9.82821161E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.92389097E-03  -2.94593780E-03   9.82821161E-03
 -1.12440073E-02  -1.15812004E-02   2.85695490E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.12440073E-02   1.15812004E-02  -2.85695490E-03
  2.71147414E-03   1.05881432E-03  -5.19489150E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.71147414E-03  -1.05881432E-03   5.19489150E-03
 -1.72337767E-02  -2.60001163E-04  -6.02038505E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.72337767E-02   2.60001163E-04   6.02038505E-03
  8.06633667E-03   8.28205290E-03   2.33640063E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.06633667E-03  -8.28205290E-03  -2.33640063E-03
  4.84560139E-03  -7.14566071E-03   2.99115037E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.84560139E-03   7.14566071E-03  -2.99115037E-04
  2.11523489E-02  -7.68266056E-03   7.67207553E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.11523489E-02   7.68266056E-03  -7.67207553E-03
  8.46286193E-03   6.04162522E-03  -7.55075656E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.46286193E-03  -6.04162522E-03   7.55075656E-03
 -2.66522838E-02   1.24056285E-03  -5.40143199E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.66522838E-02  -1.24056285E-03   5.40143199E-03
 -2.92432318E-03   4.07008111E-03  -1.03884262E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.92432318E-03  -4.07008111E-03   1.03884262E-02
  8.40391374E-03  -1.04881226E-03   1.42782685E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.40391374E-03   1.04881226E-03  -1.42782685E-02
 -6.51332970E-03  -9.64018457E-04  -1.23909878E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.51332970E-03   9.64018457E-04   1.23909878E-03
  6.16771109E-03  -2.73845046E-02   4.13113190E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.16771109E-03   2.73845046E-02  -4.13113190E-02
